,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
1,20500,3211.0939,3397.9212,,,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
2,21000,2814.0859,3024.2666,,,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
3,21500,2440.4313,2685.6422,,,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
4,22000,2078.4535,2370.3711,560.4818,852.3995,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
5,22500,1611.3853,2078.4535,735.6324,1039.2267,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
6,23000,1482.9415,1809.8893,945.8131,1272.7608,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
7,23500,1226.054,1564.6785,1179.3472,1517.9717,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
8,24000,922.4597,1424.558,1541.3251,1868.2728,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
9,24500,945.8131,1272.7608,1891.6262,2218.574,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
10,25000,794.0159,1097.6103,2230.2507,2557.1984,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
11,25500,642.2188,957.4898,2603.9052,2895.8228,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
12,26000,560.4818,852.3995,3000.9132,3292.8308,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
13,26500,,,3421.2746,3701.5155,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
14,27000,,,3864.9894,4133.5536,2021-01-1 08:00:00,2020-12-20 03:28:12,0,0,23353.41
