,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3051.2051,3232.6895,,,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
1,20500,2620.1799,2824.3497,,,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
2,21000,2211.8402,2461.3811,,,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
3,21500,1871.5571,2121.098,510.4247,782.6511,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
4,22000,1519.9312,1814.8432,691.909,986.821,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
5,22500,1259.0475,1497.2456,907.4216,1213.6764,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
6,23000,998.1638,1225.0192,1179.6481,1395.1607,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
7,23500,828.0222,1043.5348,1485.9029,1690.0727,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
8,24000,567.1385,850.7078,1826.186,2121.098,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
9,24500,476.3963,759.9656,2121.098,2404.6672,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
10,25000,431.0253,703.2517,2586.1516,2778.9787,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
11,25500,317.5976,544.453,2994.4913,3232.6895,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
12,26000,238.1982,453.7108,3380.1455,3629.6864,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
13,26500,,,3833.8563,4026.6834,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
14,27000,,,4344.2809,4537.108,2021-01-1 08:00:00,2020-12-21 11:28:12,0,0,22685.54
