,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3123.8425,3306.2566,,,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
1,20500,2690.6089,2895.8248,,,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
2,21000,2268.7761,2496.7938,342.0266,706.8549,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
3,21500,1903.9478,2166.1682,,,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
4,22000,1584.723,1835.5425,524.4407,1060.2823,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
5,22500,1276.8991,1573.3221,855.0664,1117.2867,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
6,23000,1026.0796,1311.1018,1094.485,1390.908,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
7,23500,820.8637,1128.6876,1390.908,1687.331,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
8,24000,661.2513,957.6743,1721.5336,2017.9566,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
9,24500,513.0398,798.062,2097.7628,2371.3841,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
10,25000,,,2473.992,2736.2124,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
11,25500,319.2248,547.2425,2873.023,3123.8425,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
12,26000,239.4186,467.4363,3317.6575,3545.6752,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
13,26500,,,3785.0938,3990.3098,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
14,27000,,,4252.5301,4446.3452,2021-01-1 08:00:00,2020-12-21 18:28:14,0,0,22801.77
